Join_Count,TARGET_FID,JOIN_FID,Join_Cou_1,TARGET_F_1,JOIN_FID_1,FID_,id,lat,lon,month,panoid,year,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_X,NEAR_Y,FIRST_OBJE,FIRST_FID_,FIRST_OB_1,FIRST_LANE,FIRST_SPEE,FIRST_ONEW,FIRST_LABE,FIRST_Bike,FIRST_Road,Seg_id,Seg_Time_i,OBJECTID,LANE
1,601,254,1,601,195,601,5db726cd9b5b96ae4927a56e,39.96739305000,-82.99102042000,9,pH2hP2oQqrQ74_QUijFSeQ,2017,4141,0.00001660000,-78.89960885000,-82.99101721000,39.96737672000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2017_9,7358,1
1,602,254,1,602,195,602,5db726cd9b5b96ae4927a56f,39.96738588000,-82.99105104000,7,cuhDB7Oewbfu__w_1Tb_Cw,2018,4141,0.00001550000,-78.89960889000,-82.99104806000,39.96737067000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2018_7,7358,1
1,603,254,1,603,195,603,5db726cd9b5b96ae4927a574,39.96736353000,-82.99115881000,8,WGVB-Y3-3lorIvH3ztzHqg,2016,4141,0.00001430000,-78.89960884000,-82.99115606000,39.96734948000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2016_8,7358,1
1,604,254,1,604,195,604,5db726cd9b5b96ae4927a575,39.96737115000,-82.99114352000,9,V4x5G9NRIjnKLmKWFnFC4Q,2017,4141,0.00001890000,-78.89960885000,-82.99113989000,39.96735265000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2017_9,7358,1
1,605,254,1,605,195,605,5db726cd9b5b96ae4927a57b,39.96731383000,-82.99131352000,8,GHoMRHUDplx6Klz2CS6F2A,2015,4055,0.00000542000,100.32667490000,-82.99131449000,39.96731916000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2015_8,7358,1
1,606,254,1,606,195,606,5db726cd9b5b96ae4927a57c,39.96734258000,-82.99127375000,8,nb1Mj-ZKQeajLyVDNKCKuw,2016,4055,0.00001570000,-79.67332516000,-82.99127093000,39.96732710000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2016_8,7358,1
1,607,254,1,607,195,607,5db726cd9b5b96ae4927a57d,39.96734881000,-82.99126133000,9,kv5fYn0eJZd61cdClZUuSg,2017,4141,0.00001960000,-78.89960884000,-82.99125755000,39.96732957000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2017_9,7358,1
1,608,254,1,608,195,608,5db726cd9b5b96ae4927a57e,39.96731707000,-82.99126837000,10,v6FBYi5tEMseVdeF3HIfMA,2017,4055,0.00001030000,100.32667480000,-82.99127022000,39.96732723000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2017_10,7358,1
1,609,254,1,609,195,609,5db726cd9b5b96ae4927a57f,39.96733857000,-82.99128955000,7,hq6aqToyqrJ-rh78ZOCOKw,2018,4055,0.00001460000,-79.67332516000,-82.99128693000,39.96732419000,472,38,30465.00000000000,3,35,WB,E Spring St,2,Spring St,254,254_2018_7,7358,1
1,610,34,1,610,219,610,5db726cd9b5b96ae4927a581,39.96088254000,-82.99585195000,11,fXZBZQ8PCJN43znzvlG4cA,2015,4155,0.00004710000,-168.98110190000,-82.99589815000,39.96087355000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2015_11,7851,1
1,611,34,1,611,219,611,5db726cd9b5b96ae4927a582,39.96086510000,-82.99587739000,8,Z26wK7dvKCWC8wxwLwLZyQ,2016,4155,0.00001880000,-168.98110190000,-82.99589580000,39.96086152000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2016_8,7851,1
1,612,34,1,612,219,612,5db726cd9b5b96ae4927a586,39.96091677000,-82.99593815000,8,07ro06VtLVUzW9JenjABcQ,2015,4155,0.00003100000,11.01889815000,-82.99590772000,39.96092269000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2015_8,7851,1
1,613,34,1,613,219,613,5db726cd9b5b96ae4927a587,39.96091259000,-82.99589180000,8,gBKvGTeNaw6rikHe1CJhjQ,2016,4155,0.00001370000,-168.98110190000,-82.99590524000,39.96090997000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2016_8,7851,1
1,614,34,1,614,219,614,5db726cd9b5b96ae4927a588,39.96091521000,-82.99585709000,8,vSPdPSowE9Dkzk10f3mPcQ,2017,4155,0.00004830000,-168.98110190000,-82.99590446000,39.96090598000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2017_8,7851,1
1,615,34,1,615,219,615,5db726cd9b5b96ae4927a58b,39.96100802000,-82.99595768000,8,1p5PpwSgS-EyGM6Jukwx_A,2015,4155,0.00003270000,11.01889813000,-82.99592555000,39.96101428000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2015_8,7851,1
1,616,34,1,616,219,616,5db726cd9b5b96ae4927a58c,39.96100348000,-82.99590907000,8,pvm0Ypv8e1IckH6QtH0J2g,2016,4155,0.00001410000,-168.98110190000,-82.99592292000,39.96100078000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2016_8,7851,1
1,617,34,1,617,219,617,5db726cd9b5b96ae4927a58d,39.96100817000,-82.99587435000,8,kBhvJO1UFfylxTGfXsCHjg,2017,4155,0.00004910000,-168.98110190000,-82.99592253000,39.96099878000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2017_8,7851,1
1,618,34,1,618,219,618,5db726cd9b5b96ae4927a592,39.96110043000,-82.99597631000,8,VvOBfmaWn37DepnizeKI0g,2015,4155,0.00003340000,11.01889814000,-82.99594357000,39.96110681000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2015_8,7851,1
1,619,34,1,619,219,619,5db726cd9b5b96ae4927a593,39.96112562000,-82.99590639000,11,kgArrsWz34ioAUZUjAMlAw,2015,4155,0.00004010000,-168.98110190000,-82.99594574000,39.96111796000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2015_11,7851,1
1,620,34,1,620,219,620,5db726cd9b5b96ae4927a594,39.96109405000,-82.99592647000,8,D66U8k_6XQV2DwvR3XfFxA,2016,4155,0.00001430000,-168.98110190000,-82.99594055000,39.96109130000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2016_8,7851,1
1,621,34,1,621,219,621,5db726cd9b5b96ae4927a595,39.96110141000,-82.99589135000,8,zdZ61hQ9cJu9JlG_CWNxyg,2017,4155,0.00005020000,-168.98110190000,-82.99594065000,39.96109181000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2017_8,7851,1
1,622,34,1,622,219,622,5db726cd9b5b96ae4927a59b,39.96126730000,-82.99593434000,11,6ByB5QFdoJPlFqTH9rQLVw,2015,4155,0.00003970000,-168.98110190000,-82.99597334000,39.96125971000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2015_11,7851,1
1,623,34,1,623,219,623,5db726cd9b5b96ae4927a59c,39.96127535000,-82.99596114000,8,#NAME?,2016,4155,0.00001500000,-168.98110190000,-82.99597583000,39.96127249000,275,43,30581.00000000000,3,35,NB,S 4Th St,3,4Th St,34,34_2016_8,7851,1
1,624,36,1,624,219,624,5db726cd9b5b96ae4927a5a3,39.96142899000,-82.99604048000,8,VOEXwqsGDrTgSY5yXNFwZA,2015,3981,0.00003370000,10.80891714000,-82.99600741000,39.96143530000,290,32,30378.00000000000,3,35,NB,S 4Th St,3,4Th St,36,36_2015_8,7851,1
1,625,36,1,625,219,625,5db726cd9b5b96ae4927a5a4,39.96144373000,-82.99596359000,11,IbuJFAJp_tYy4M1fQV0ylg,2015,3253,0.00003620000,-83.35961909000,-82.99595941000,39.96140781000,290,32,30378.00000000000,3,35,NB,S 4Th St,3,4Th St,36,36_2015_11,7851,1
1,626,193,1,626,219,626,5db726cd9b5b96ae4927a5a5,39.96140981000,-82.99598738000,8,DuLUptBpUp6Gq3Z3Kzb5DQ,2016,3253,0.00000522000,-83.35961913000,-82.99598678000,39.96140463000,277,7,25008.00000000000,2,25,EB,Oak St,4,Oak St,193,193_2016_8,7851,1
1,627,193,1,627,219,627,5db726cd9b5b96ae4927a5a6,39.96142190000,-82.99595190000,8,4kAvyEV8bas_dRnE7BWe6w,2017,3253,0.00001310000,-83.35961907000,-82.99595038000,39.96140887000,277,7,25008.00000000000,2,25,EB,Oak St,4,Oak St,193,193_2017_8,7851,1
1,628,250,1,628,195,628,5db726cd9b5b96ae4927a5a7,39.96681021000,-82.99572914000,8,3pts8qcRvf2s4W0WS7C8nw,2015,4221,0.00002750000,-83.99234968000,-82.99572626000,39.96678284000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2015_8,7358,1
1,629,250,1,629,195,629,5db726cd9b5b96ae4927a5a8,39.96679268000,-82.99577300000,10,sZ7Yb_ES5SYkwW75Ks7L5A,2015,4221,0.00001470000,-83.99234971000,-82.99577146000,39.96677808000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2015_10,7358,1
1,630,250,1,630,195,630,5db726cd9b5b96ae4927a5a9,39.96680099000,-82.99573049000,8,#NAME?,2016,4221,0.00001850000,-83.99234967000,-82.99572855000,39.96678260000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,631,250,1,631,195,631,5db726cd9b5b96ae4927a5aa,39.96676073000,-82.99579298000,8,kVrdRc4fpWAroD_Jnd5OCA,2017,4221,0.00001500000,96.00765033000,-82.99579455000,39.96677565000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_8,7358,1
1,632,250,1,632,195,632,5db726cd9b5b96ae4927a5ab,39.96679179000,-82.99570591000,7,A51FvH7kSkkAcKfQNZt8VA,2018,4221,0.00000677000,-83.99234971000,-82.99570520000,39.96678505000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,633,250,1,633,195,633,5db726cd9b5b96ae4927a5b0,39.96677396000,-82.99587236000,8,I_NOEXtoF-DhkJV9OjU7KQ,2015,4221,0.00000646000,-83.99234972000,-82.99587169000,39.96676753000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2015_8,7358,1
1,634,250,1,634,195,634,5db726cd9b5b96ae4927a5b1,39.96676997000,-82.99588181000,8,udYVQXsnjjX-qhb0TKLmUA,2016,4221,0.00000348000,-83.99234962000,-82.99588144000,39.96676651000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,635,250,1,635,195,635,5db726cd9b5b96ae4927a5b2,39.96675058000,-82.99593681000,8,Jnv_GbhPpmGBmHaHLqVHaQ,2017,4221,0.00001000000,96.00765030000,-82.99593786000,39.96676057000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_8,7358,1
1,636,250,1,636,195,636,5db726cd9b5b96ae4927a5b3,39.96673787000,-82.99588044000,10,1W7sY2OfIzDKCc4GAHlzEQ,2017,4221,0.00002860000,96.00765034000,-82.99588344000,39.96676630000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,637,250,1,637,195,637,5db726cd9b5b96ae4927a5b8,39.96675963000,-82.99595913000,8,j88JsQ3_OcujRIOd6HX1BQ,2016,4221,0.00000130000,-83.99234941000,-82.99595899000,39.96675834000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,638,250,1,638,195,638,5db726cd9b5b96ae4927a5bb,39.96671224000,-82.99610280000,10,EgSyNWG_05_3X8Un5ijTiw,2015,4221,0.00003080000,96.00765032000,-82.99610602000,39.96674287000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2015_10,7358,1
1,639,250,1,639,195,639,5db726cd9b5b96ae4927a5bc,39.96674270000,-82.99615155000,8,KzwrJkx0rvmzIA9ps9aUow,2016,4221,0.00000460000,-83.99234968000,-82.99615107000,39.96673813000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,640,250,1,640,195,640,5db726cd9b5b96ae4927a5bd,39.96673825000,-82.99611744000,8,Txw04zAKlEbKFKhROfxQjQ,2017,4221,0.00000340000,96.00765037000,-82.99611779000,39.96674163000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_8,7358,1
1,641,250,1,641,195,641,5db726cd9b5b96ae4927a5be,39.96670898000,-82.99613629000,10,UoA7niq8Mu-kcyWJFp3Bdw,2017,4221,0.00003050000,96.00765031000,-82.99613948000,39.96673935000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,642,250,1,642,195,642,5db726cd9b5b96ae4927a5bf,39.96674904000,-82.99612048000,7,zH_Ad7IFN2ONVahN0hmhIg,2018,4221,0.00000764000,-83.99234969000,-82.99611968000,39.96674143000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,643,250,1,643,195,643,5db726cd9b5b96ae4927a5c4,39.96707370000,-82.99322816000,8,r2BdD-1tFzlcSAfmentjXQ,2016,4263,0.00000945000,-83.71453935000,-82.99322713000,39.96706430000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,644,250,1,644,195,644,5db726cd9b5b96ae4927a5c5,39.96706806000,-82.99326745000,9,T1zdVm18Qwh7QuwDT9EHKw,2017,4263,0.00000814000,-83.71453942000,-82.99326655000,39.96705996000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,645,250,1,645,195,645,5db726cd9b5b96ae4927a5c6,39.96704148000,-82.99322209000,10,ZJu_-8spEJQK-RIK2S1wPQ,2017,4263,0.00002320000,96.28546056000,-82.99322463000,39.96706458000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,646,250,1,646,195,646,5db726cd9b5b96ae4927a5c7,39.96707410000,-82.99319349000,7,zwrcOv7X21jgJ2knwrvcQA,2018,4263,0.00000605000,-83.71453939000,-82.99319282000,39.96706808000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,647,250,1,647,195,647,5db726cd9b5b96ae4927a5cd,39.96706159000,-82.99334516000,8,OlLfY1qJ3HqXBqsSXWW2pA,2016,4263,0.00001020000,-83.71453938000,-82.99334404000,39.96705143000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,648,250,1,648,195,648,5db726cd9b5b96ae4927a5ce,39.96705375000,-82.99339163000,9,s3kfnb4iKrnAVN-3dzNvcw,2017,4263,0.00000752000,-83.71453937000,-82.99339080000,39.96704628000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,649,250,1,649,195,649,5db726cd9b5b96ae4927a5cf,39.96702772000,-82.99334018000,10,vg2NkP3IqUOA2c9S6bQTaA,2017,4263,0.00002400000,96.28546058000,-82.99334280000,39.96705156000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,650,250,1,650,195,650,5db726cd9b5b96ae4927a5d0,39.96706308000,-82.99330618000,7,5QieSMZIaPznietyux-CIA,2018,4263,0.00000744000,-83.71453933000,-82.99330537000,39.96705569000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,651,250,1,651,195,651,5db726cd9b5b96ae4927a5d6,39.96704861000,-82.99346186000,8,LGRrVXYlPfJplY7yZBawmQ,2016,4263,0.00001010000,-83.71453938000,-82.99346075000,39.96703857000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,652,250,1,652,195,652,5db726cd9b5b96ae4927a5d7,39.96701399000,-82.99345897000,10,i-1v0PE2ppBgVDLODteDGg,2017,4263,0.00002460000,96.28546060000,-82.99346167000,39.96703847000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,653,250,1,653,195,653,5db726cd9b5b96ae4927a5d8,39.96705133000,-82.99341736000,7,6ksl21SVwSWHE3EXyCZuBg,2018,4263,0.00000793000,-83.71453939000,-82.99341649000,39.96704345000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,654,250,1,654,195,654,5db726cd9b5b96ae4927a5dd,39.96703520000,-82.99357834000,8,UJCpdIM4guJyf0Z3FomLBQ,2016,4263,0.00000952000,-83.71453931000,-82.99357730000,39.96702573000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,655,250,1,655,195,655,5db726cd9b5b96ae4927a5de,39.96703150000,-82.99357864000,9,lnYLRMUviA-FbkZXAMWs5g,2017,4263,0.00000587000,-83.71453942000,-82.99357799000,39.96702566000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,656,250,1,656,195,656,5db726cd9b5b96ae4927a5df,39.96700000000,-82.99357819000,10,tXoloYPlERDgqpO5ML4wqA,2017,4263,0.00002550000,96.28546058000,-82.99358098000,39.96702533000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,657,250,1,657,195,657,5db726cd9b5b96ae4927a5e0,39.96703847000,-82.99352483000,7,9-dseQEIck8QLqjl2TlV0g,2018,4263,0.00000692000,-83.71453949000,-82.99352407000,39.96703160000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,658,250,1,658,195,658,5db726cd9b5b96ae4927a5e7,39.96702304000,-82.99368986000,8,f5Ssryqy_AvkFbTlp4XS9w,2016,4263,0.00000964000,-83.71453939000,-82.99368880000,39.96701345000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,659,250,1,659,195,659,5db726cd9b5b96ae4927a5e8,39.96701612000,-82.99370089000,9,IpGUaceQP1MoroL_5WHg6A,2017,4263,0.00000398000,-83.71453942000,-82.99370045000,39.96701217000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,660,250,1,660,195,660,5db726cd9b5b96ae4927a5e9,39.96698597000,-82.99369608000,10,jkCu3SQp6WyYq6Yx0gKbQg,2017,4263,0.00002650000,96.28546060000,-82.99369898000,39.96701233000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,661,250,1,661,195,661,5db726cd9b5b96ae4927a5ea,39.96701987000,-82.99369240000,7,MZA-y5imng14LNYQbQdobQ,2018,4263,0.00000678000,-83.71453950000,-82.99369165000,39.96701314000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,662,250,1,662,195,662,5db726cd9b5b96ae4927a5f0,39.96701205000,-82.99380297000,8,j19F44r7HptKZe2ZyNIpug,2016,4263,0.00001110000,-83.71453938000,-82.99380176000,39.96700101000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,663,250,1,663,195,663,5db726cd9b5b96ae4927a5f1,39.96700137000,-82.99382005000,9,zpma7IctOAhl17dkSOe37A,2017,4263,0.00000236000,-83.71453949000,-82.99381979000,39.96699903000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,664,250,1,664,195,664,5db726cd9b5b96ae4927a5f2,39.96697241000,-82.99381371000,10,FELbmXqxsSMliStoNG6iRQ,2017,4263,0.00002710000,96.28546058000,-82.99381668000,39.96699937000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,665,250,1,665,195,665,5db726cd9b5b96ae4927a5f3,39.96700639000,-82.99381865000,7,NIbGUN7AVXIkFXcDyNDG4Q,2018,4263,0.00000720000,-83.71453942000,-82.99381786000,39.96699924000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,666,250,1,666,195,666,5db726cd9b5b96ae4927a5f9,39.96700063000,-82.99391218000,8,SGYZnD7lwVjGMf3Uenn26Q,2016,4263,0.00001170000,-83.71453939000,-82.99391090000,39.96698899000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,667,250,1,667,195,667,5db726cd9b5b96ae4927a5fa,39.96698856000,-82.99393905000,9,mmpcILVCMBRya5RuOUBwYw,2017,4263,0.00000265000,-83.71453942000,-82.99393876000,39.96698592000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,668,250,1,668,195,668,5db726cd9b5b96ae4927a5fb,39.96695919000,-82.99393082000,10,aV8nf2cy24jCm5zJytJMgQ,2017,4263,0.00002740000,96.28546061000,-82.99393382000,39.96698647000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,669,250,1,669,195,669,5db726cd9b5b96ae4927a5fc,39.96699353000,-82.99394362000,7,QLdyzA1RcRlm9MOsyrRr6g,2018,4263,0.00000809000,-83.71453938000,-82.99394273000,39.96698548000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,670,250,1,670,195,670,5db726cd9b5b96ae4927a603,39.96698264000,-82.99406557000,8,KRLCZeKX57mJB_rb0CGVUw,2016,4263,0.00001060000,-83.71453938000,-82.99406440000,39.96697208000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,671,250,1,671,195,671,5db726cd9b5b96ae4927a604,39.96697001000,-82.99411755000,9,pXFxajY2Wo5Ryj801JLDbQ,2017,4263,0.00000376000,-83.71453945000,-82.99411713000,39.96696627000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,672,250,1,672,195,672,5db726cd9b5b96ae4927a605,39.96694649000,-82.99404785000,10,2I-aNkGjZvFEK-0QWmCUQg,2017,4263,0.00002730000,96.28546058000,-82.99405083000,39.96697358000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,673,250,1,673,195,673,5db726cd9b5b96ae4927a606,39.96697996000,-82.99406339000,7,QiQga0nHc_B9YxyYrte3ug,2018,4263,0.00000772000,-83.71453944000,-82.99406254000,39.96697229000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,674,250,1,674,195,674,5db726cd9b5b96ae4927a609,39.96698431000,-82.99423232000,8,fttVb9CeRkQt7mC-2JjDSA,2016,4263,0.00003050000,-83.71453941000,-82.99422897000,39.96695396000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2016_8,7358,1
1,675,250,1,675,195,675,5db726cd9b5b96ae4927a60a,39.96695723000,-82.99423482000,9,ktEUNqLPStb5Ld_MTfhksQ,2017,4263,0.00000390000,-83.71453949000,-82.99423440000,39.96695336000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_9,7358,1
1,676,250,1,676,195,676,5db726cd9b5b96ae4927a60b,39.96692115000,-82.99428127000,10,ODvdqSrvzISnPcLLlXvwSA,2017,4263,0.00002690000,96.28546059000,-82.99428422000,39.96694787000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2017_10,7358,1
1,677,250,1,677,195,677,5db726cd9b5b96ae4927a60c,39.96695812000,-82.99424675000,7,vATFuG-oyItbl4Ay7dubnQ,2018,4263,0.00000608000,-83.71453935000,-82.99424609000,39.96695207000,452,19,30028.00000000000,4,35,WB,E Spring St,2,Spring St,250,250_2018_7,7358,1
1,678,32,1,678,210,678,5db726cd9b5b96ae4927a612,39.95812240000,-82.99539381000,8,P1kmXeNMVfniiLHWmyJWdg,2015,4340,0.00003120000,11.02457315000,-82.99536321000,39.95812836000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_8,7791,1
1,679,32,1,679,210,679,5db726cd9b5b96ae4927a613,39.95812750000,-82.99531441000,9,vaiu7-sEn-Li495mySFogg,2016,4340,0.00004770000,-168.97542690000,-82.99536127000,39.95811837000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2016_9,7791,1
1,680,32,1,680,210,680,5db726cd9b5b96ae4927a614,39.95809672000,-82.99531272000,8,Z33lbxMUXNMGRJcF3d2T7Q,2017,4340,0.00004350000,-168.97542680000,-82.99535543000,39.95808840000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2017_8,7791,1
1,681,32,1,681,210,681,5db726cd9b5b96ae4927a619,39.95822568000,-82.99541326000,8,Uvwo32D2O2pTx71FyvVjOw,2015,4340,0.00003050000,11.02457314000,-82.99538331000,39.95823152000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_8,7791,1
1,682,32,1,682,210,682,5db726cd9b5b96ae4927a61a,39.95819993000,-82.99533381000,11,8qizxEpbQ5apbK9HB_cUMQ,2015,4340,0.00004250000,-168.97542690000,-82.99537557000,39.95819179000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_11,7791,1
1,683,32,1,683,210,683,5db726cd9b5b96ae4927a61b,39.95818883000,-82.99533268000,8,ed6Q32vR5QtsQVwNWyKbHg,2017,4340,0.00004150000,-168.97542680000,-82.99537345000,39.95818089000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2017_8,7791,1
1,684,32,1,684,210,684,5db726cd9b5b96ae4927a621,39.95838413000,-82.99544178000,8,dSzjHF9smNcAhY7h_xcPpw,2015,4340,0.00002820000,11.02457316000,-82.99541410000,39.95838953000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_8,7791,1
1,685,32,1,685,210,685,5db726cd9b5b96ae4927a622,39.95838984000,-82.99537209000,11,SpWfNrJ7ePiWQK9NjWf8ew,2015,4340,0.00004130000,-168.97542690000,-82.99541262000,39.95838195000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_11,7791,1
1,686,32,1,686,210,686,5db726cd9b5b96ae4927a623,39.95838006000,-82.99536156000,9,WeBw1orzAvVUch61OalPJQ,2016,4340,0.00004980000,-168.97542690000,-82.99541040000,39.95837055000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2016_9,7791,1
1,687,32,1,687,210,687,5db726cd9b5b96ae4927a624,39.95837631000,-82.99537201000,8,wngy0k3_uLgRxkqizyPVPQ,2017,4340,0.00003880000,-168.97542680000,-82.99541008000,39.95836889000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2017_8,7791,1
1,688,32,1,688,210,688,5db726cd9b5b96ae4927a629,39.95844074000,-82.99545214000,8,erMMMPUdsMjoNuhUByXYLA,2015,4340,0.00002760000,11.02457315000,-82.99542510000,39.95844601000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_8,7791,1
1,689,32,1,689,210,689,5db726cd9b5b96ae4927a62a,39.95847135000,-82.99546616000,11,z0iYM3_aobIhi4kSEZWN6Q,2015,4340,0.00003550000,11.02457314000,-82.99543136000,39.95847813000,226,46,35079.00000000000,3,35,NB,S 4Th St,3,4Th St,32,32_2015_11,7791,1
